education,self_employed,income_annum,loan_amount,loan_term,cibil_score,loan_status,debt_to_income_ratio,total_assets_value,loan_to_asset_ratio
1,1,2900000,9900000,18,783,0,3.413793103448276,15000000,0.66
0,1,3200000,7400000,2,543,1,2.3125,23900000,0.30962343096234307
1,1,3000000,10900000,2,786,0,3.6333333333333333,22100000,0.49321266968325794
0,1,800000,2500000,20,395,1,3.125,3900000,0.6410256410256411
1,1,400000,1300000,2,885,0,3.25,2100000,0.6190476190476191
1,0,4400000,10600000,20,488,1,2.409090909090909,31000000,0.3419354838709677
1,1,8700000,19900000,10,829,0,2.2873563218390807,46600000,0.4270386266094421
1,0,7400000,15400000,6,677,0,2.081081081081081,71800000,0.21448467966573817
1,1,5700000,14400000,12,645,0,2.526315789473684,40700000,0.3538083538083538
1,1,9700000,27600000,10,788,0,2.845360824742268,54900000,0.5027322404371585
1,0,7000000,22400000,6,649,0,3.2,48800000,0.45901639344262296
1,0,8900000,23100000,4,519,1,2.595505617977528,53200000,0.4342105263157895
0,1,3100000,11200000,14,772,0,3.6129032258064515,19600000,0.5714285714285714
0,0,2200000,6100000,12,330,1,2.772727272727273,15600000,0.391025641025641
1,1,7100000,21500000,4,557,0,3.028169014084507,47300000,0.45454545454545453
0,1,8200000,19000000,6,334,1,2.317073170731707,70100000,0.2710413694721826
0,1,9800000,28400000,12,487,1,2.8979591836734695,66200000,0.42900302114803623
0,1,3900000,9700000,8,539,1,2.4871794871794872,25000000,0.388
0,1,2200000,8100000,8,710,0,3.6818181818181817,11700000,0.6923076923076923
1,1,600000,1700000,20,879,0,2.8333333333333335,4200000,0.40476190476190477
1,1,6900000,22000000,10,512,1,3.1884057971014492,39700000,0.5541561712846348
0,1,7400000,27300000,18,561,0,3.689189189189189,49700000,0.5492957746478874
1,1,4000000,11600000,6,539,1,2.9,25300000,0.45849802371541504
1,1,700000,2000000,18,544,1,2.857142857142857,4000000,0.5
1,1,1900000,4600000,16,631,0,2.4210526315789473,13100000,0.3511450381679389
0,0,2200000,6800000,20,546,1,3.090909090909091,11500000,0.591304347826087
0,1,2000000,5600000,14,569,0,2.8,15600000,0.358974358974359
1,0,7400000,17900000,6,384,1,2.418918918918919,52800000,0.3390151515151515
1,1,2300000,9000000,6,583,0,3.9130434782608696,15200000,0.5921052631578947
1,1,4000000,15500000,12,517,1,3.875,16200000,0.9567901234567902
0,1,1500000,5800000,18,420,1,3.8666666666666667,8200000,0.7073170731707317
1,1,5200000,12900000,18,644,0,2.480769230769231,24900000,0.5180722891566265
0,0,5400000,14500000,8,349,1,2.685185185185185,43300000,0.3348729792147806
0,0,7700000,25300000,18,662,0,3.2857142857142856,43800000,0.5776255707762558
1,1,1900000,6400000,20,704,0,3.3684210526315788,11500000,0.5565217391304348
1,1,6400000,15500000,2,324,1,2.421875,47900000,0.3235908141962422
0,0,700000,1700000,18,757,0,2.4285714285714284,4800000,0.3541666666666667
0,1,5800000,23000000,16,361,1,3.9655172413793105,41900000,0.548926014319809
0,0,1800000,5400000,4,415,0,3.0,13800000,0.391304347826087
0,1,4300000,13800000,18,618,0,3.2093023255813953,26800000,0.5149253731343284
0,0,8000000,27100000,8,524,1,3.3875,61800000,0.43851132686084143
1,0,1100000,4100000,18,887,0,3.727272727272727,5600000,0.7321428571428571
1,1,8800000,31100000,12,729,0,3.534090909090909,46000000,0.6760869565217391
0,0,4800000,18600000,14,774,0,3.875,35800000,0.5195530726256983
1,1,200000,700000,20,724,0,3.5,1400000,0.5
0,1,1400000,2700000,16,320,1,1.9285714285714286,8100000,0.3333333333333333
0,0,2500000,6400000,16,590,0,2.56,16400000,0.3902439024390244
0,0,8100000,25300000,8,796,0,3.123456790123457,57800000,0.43771626297577854
0,1,6100000,19200000,6,890,0,3.1475409836065573,44100000,0.43537414965986393
1,1,2000000,4600000,16,651,0,2.3,13300000,0.3458646616541353
1,0,4800000,10100000,12,634,0,2.1041666666666665,31400000,0.321656050955414
0,1,900000,2800000,2,660,0,3.111111111111111,5900000,0.4745762711864407
1,0,1300000,3500000,12,512,1,2.6923076923076925,8600000,0.4069767441860465
1,1,4200000,9100000,2,900,0,2.1666666666666665,28800000,0.3159722222222222
0,1,3300000,11100000,20,823,0,3.3636363636363638,20700000,0.5362318840579711
1,1,8700000,28400000,12,880,0,3.264367816091954,33600000,0.8452380952380952
1,1,800000,2600000,2,439,0,3.25,2800000,0.9285714285714286
0,1,7400000,17100000,2,441,1,2.310810810810811,47700000,0.3584905660377358
1,0,6900000,18500000,6,360,1,2.681159420289855,42400000,0.4363207547169811
0,1,8800000,33700000,14,561,0,3.8295454545454546,54900000,0.6138433515482696
0,1,8600000,32500000,4,758,0,3.7790697674418605,46400000,0.7004310344827587
0,0,5400000,20600000,18,621,0,3.814814814814815,30500000,0.6754098360655738
0,1,2900000,5900000,18,621,0,2.0344827586206895,15300000,0.38562091503267976
0,0,9800000,21000000,12,342,1,2.142857142857143,75900000,0.2766798418972332
0,0,3300000,10800000,4,552,0,3.272727272727273,17000000,0.6352941176470588
1,0,300000,500000,18,376,1,1.6666666666666667,1400000,0.35714285714285715
0,0,1500000,4300000,12,801,0,2.8666666666666667,11000000,0.39090909090909093
1,1,5400000,16300000,4,512,0,3.0185185185185186,24100000,0.6763485477178424
0,0,6600000,15200000,18,497,1,2.303030303030303,32200000,0.4720496894409938
0,0,5700000,17200000,8,386,1,3.017543859649123,28600000,0.6013986013986014
1,1,8500000,26100000,2,683,0,3.070588235294118,46800000,0.5576923076923077
0,0,7400000,24100000,16,779,0,3.2567567567567566,37500000,0.6426666666666667
1,1,7800000,17700000,6,876,0,2.269230769230769,66700000,0.2653673163418291
0,1,7200000,16500000,18,515,1,2.2916666666666665,42000000,0.39285714285714285
1,0,7600000,19300000,12,463,1,2.539473684210526,32500000,0.5938461538461538
1,1,7000000,26700000,4,486,0,3.8142857142857145,47600000,0.5609243697478992
1,0,5700000,13000000,6,328,1,2.280701754385965,44200000,0.29411764705882354
1,0,8200000,30600000,10,343,1,3.731707317073171,45200000,0.6769911504424779
0,1,9000000,27800000,8,712,0,3.088888888888889,37800000,0.7354497354497355
1,0,3900000,11900000,6,607,0,3.051282051282051,23400000,0.5085470085470085
0,0,6500000,16200000,4,812,0,2.4923076923076923,54300000,0.2983425414364641
1,1,2300000,7700000,16,589,0,3.347826086956522,19000000,0.4052631578947368
1,0,5700000,21800000,18,657,0,3.824561403508772,42300000,0.5153664302600472
1,0,800000,2800000,12,453,1,3.5,5300000,0.5283018867924528
1,1,8400000,19700000,14,889,0,2.3452380952380953,62300000,0.3162118780096308
0,1,4300000,17200000,4,564,0,4.0,30700000,0.5602605863192183
1,1,300000,900000,20,419,1,3.0,1700000,0.5294117647058824
0,0,8700000,34000000,16,663,0,3.9080459770114944,42000000,0.8095238095238095
1,0,4400000,12100000,4,884,0,2.75,37300000,0.32439678284182305
0,1,5600000,16800000,16,528,1,3.0,30200000,0.5562913907284768
0,0,600000,1300000,12,475,1,2.1666666666666665,4100000,0.3170731707317073
1,1,2500000,5100000,20,695,0,2.04,15400000,0.33116883116883117
1,0,3800000,10500000,10,759,0,2.763157894736842,21900000,0.4794520547945205
1,0,2500000,9600000,4,636,0,3.84,11200000,0.8571428571428571
1,1,5500000,20400000,10,546,1,3.709090909090909,36300000,0.5619834710743802
0,1,4500000,17100000,2,639,0,3.8,36600000,0.4672131147540984
1,0,1900000,4000000,10,388,1,2.1052631578947367,8400000,0.47619047619047616
0,1,6400000,20000000,12,594,0,3.125,24200000,0.8264462809917356
1,1,3800000,11100000,6,760,0,2.9210526315789473,18300000,0.6065573770491803
1,1,6300000,16900000,16,582,0,2.6825396825396823,49300000,0.34279918864097364
1,0,300000,600000,6,896,0,2.0,1700000,0.35294117647058826
1,1,7100000,21800000,18,891,0,3.0704225352112675,30600000,0.7124183006535948
1,1,600000,1700000,2,495,1,2.8333333333333335,3600000,0.4722222222222222
0,1,4400000,15300000,16,865,0,3.477272727272727,28000000,0.5464285714285714
1,0,7600000,20800000,12,775,0,2.736842105263158,41100000,0.5060827250608273
0,1,8700000,26400000,10,318,1,3.0344827586206895,47100000,0.5605095541401274
0,1,5600000,12700000,12,395,1,2.267857142857143,45900000,0.2766884531590414
1,0,4100000,13100000,14,772,0,3.1951219512195124,29700000,0.44107744107744107
1,1,7900000,16100000,18,318,1,2.037974683544304,59400000,0.27104377104377103
1,1,5600000,20900000,14,649,0,3.732142857142857,35900000,0.5821727019498607
1,0,1200000,3100000,10,438,1,2.5833333333333335,8600000,0.36046511627906974
0,0,6900000,19700000,6,588,0,2.8550724637681157,41700000,0.4724220623501199
1,0,2700000,5600000,2,815,0,2.074074074074074,12800000,0.4375
0,1,9800000,22100000,4,364,1,2.2551020408163267,61700000,0.3581847649918963
1,0,9300000,32300000,4,586,0,3.4731182795698925,68100000,0.47430249632892807
1,0,6700000,25300000,12,555,0,3.7761194029850746,48900000,0.5173824130879345
0,0,1300000,4600000,10,312,1,3.5384615384615383,6300000,0.7301587301587301
0,1,7900000,17100000,16,605,0,2.1645569620253164,65600000,0.2606707317073171
1,0,6700000,23200000,18,672,0,3.462686567164179,34500000,0.672463768115942
1,1,2100000,4500000,18,591,0,2.142857142857143,10000000,0.45
0,1,4700000,11000000,4,321,1,2.3404255319148937,26700000,0.41198501872659177
0,0,3700000,13400000,16,393,1,3.6216216216216215,24700000,0.5425101214574899
0,1,5800000,21800000,2,561,0,3.7586206896551726,30800000,0.7077922077922078
0,1,2400000,6900000,20,725,0,2.875,13300000,0.518796992481203
1,1,8100000,27600000,16,438,1,3.4074074074074074,51700000,0.5338491295938105
0,1,5400000,21400000,12,399,1,3.962962962962963,32900000,0.6504559270516718
0,0,1400000,5400000,8,592,0,3.857142857142857,9600000,0.5625
1,0,2500000,8600000,8,835,0,3.44,15500000,0.5548387096774193
1,1,1600000,5300000,4,733,0,3.3125,9100000,0.5824175824175825
1,0,3700000,10600000,20,484,1,2.864864864864865,24500000,0.4326530612244898
1,1,500000,1800000,20,615,0,3.6,2600000,0.6923076923076923
1,1,5300000,19500000,4,591,0,3.6792452830188678,45600000,0.4276315789473684
0,1,2800000,6800000,12,349,1,2.4285714285714284,18600000,0.3655913978494624
0,1,9600000,29900000,18,478,1,3.1145833333333335,81300000,0.3677736777367774
0,0,2200000,7800000,20,633,0,3.5454545454545454,14200000,0.5492957746478874
1,1,8400000,30900000,8,378,1,3.6785714285714284,56600000,0.5459363957597173
1,0,2100000,5300000,20,461,1,2.5238095238095237,15100000,0.3509933774834437
1,1,2800000,7000000,2,834,0,2.5,12800000,0.546875
1,0,2500000,5800000,20,671,0,2.32,17400000,0.3333333333333333
0,1,1700000,5800000,10,524,1,3.411764705882353,14400000,0.4027777777777778
0,0,6100000,20700000,4,816,0,3.3934426229508197,50400000,0.4107142857142857
0,0,4100000,11700000,10,729,0,2.8536585365853657,30600000,0.38235294117647056
1,1,4500000,12700000,8,307,1,2.8222222222222224,30100000,0.4219269102990033
0,1,5600000,19100000,8,350,1,3.4107142857142856,22300000,0.8565022421524664
1,1,5800000,16600000,10,444,1,2.8620689655172415,42700000,0.38875878220140514
1,0,8600000,26700000,10,895,0,3.104651162790698,40500000,0.6592592592592592
0,0,2900000,10500000,20,708,0,3.6206896551724137,16800000,0.625
1,1,8300000,17600000,2,355,1,2.1204819277108435,36900000,0.47696476964769646
1,0,2400000,5100000,6,756,0,2.125,10400000,0.49038461538461536
0,0,5600000,12000000,4,719,0,2.142857142857143,26400000,0.45454545454545453
0,1,9500000,35400000,14,439,1,3.7263157894736842,35300000,1.0028328611898016
1,1,4900000,15900000,10,668,0,3.2448979591836733,36800000,0.4320652173913043
1,1,5900000,16500000,2,765,0,2.7966101694915255,45900000,0.35947712418300654
0,1,500000,1500000,4,476,0,3.0,2200000,0.6818181818181818
0,0,7000000,21700000,14,781,0,3.1,42800000,0.5070093457943925
1,0,3500000,12700000,4,350,0,3.6285714285714286,26700000,0.4756554307116105
0,0,5200000,12200000,16,783,0,2.3461538461538463,23500000,0.5191489361702127
0,1,6300000,19900000,12,770,0,3.1587301587301586,22900000,0.868995633187773
1,0,8400000,28300000,10,822,0,3.369047619047619,55200000,0.5126811594202898
1,1,7500000,22500000,14,469,1,3.0,42600000,0.528169014084507
0,0,3300000,13000000,16,300,1,3.9393939393939394,21900000,0.593607305936073
1,0,8800000,22400000,14,692,0,2.5454545454545454,56300000,0.3978685612788632
0,0,200000,700000,18,707,0,3.5,900000,0.7777777777777778
1,1,8000000,29100000,4,658,0,3.6375,52600000,0.5532319391634981
0,0,1000000,4000000,6,625,0,4.0,4100000,0.975609756097561
0,0,9400000,26700000,10,343,1,2.8404255319148937,51900000,0.5144508670520231
0,0,2100000,7300000,18,358,1,3.4761904761904763,16300000,0.44785276073619634
0,1,5400000,11500000,20,705,0,2.1296296296296298,38000000,0.3026315789473684
0,1,4700000,15100000,8,799,0,3.2127659574468086,27600000,0.5471014492753623
0,0,8800000,33700000,12,397,1,3.8295454545454546,64300000,0.5241057542768274
0,0,3200000,12200000,6,493,1,3.8125,22700000,0.5374449339207048
0,1,7200000,21900000,4,446,0,3.0416666666666665,60700000,0.36079077429983525
1,1,2500000,7200000,16,315,1,2.88,16500000,0.43636363636363634
1,1,6900000,15700000,14,887,0,2.2753623188405796,48800000,0.32172131147540983
0,1,5700000,20500000,16,429,1,3.5964912280701755,31000000,0.6612903225806451
0,1,5500000,15100000,18,673,0,2.7454545454545456,39600000,0.3813131313131313
1,1,9200000,29100000,10,731,0,3.1630434782608696,63600000,0.45754716981132076
0,1,5700000,11500000,2,732,0,2.017543859649123,40400000,0.28465346534653463
0,1,5000000,16400000,14,525,1,3.28,40700000,0.40294840294840295
1,0,2300000,5500000,6,343,1,2.391304347826087,12200000,0.45081967213114754
1,1,3000000,11000000,16,331,1,3.6666666666666665,21500000,0.5116279069767442
1,0,7900000,26200000,18,845,0,3.3164556962025316,62600000,0.4185303514376997
0,0,2000000,6200000,16,696,0,3.1,11400000,0.543859649122807
1,0,2700000,8700000,14,772,0,3.2222222222222223,16300000,0.5337423312883436
0,1,6400000,15800000,18,628,0,2.46875,39700000,0.3979848866498741
1,1,8200000,19100000,2,764,0,2.3292682926829267,56300000,0.3392539964476021
0,0,2800000,6900000,14,553,0,2.4642857142857144,16300000,0.4233128834355828
1,0,8900000,20000000,2,653,0,2.247191011235955,41000000,0.4878048780487805
1,0,5100000,20000000,4,506,0,3.9215686274509802,43800000,0.45662100456621
0,0,2800000,8500000,20,431,1,3.0357142857142856,17900000,0.4748603351955307
1,1,6100000,12300000,18,697,0,2.0163934426229506,39300000,0.31297709923664124
1,0,8400000,24500000,6,588,0,2.9166666666666665,45600000,0.5372807017543859
1,0,1600000,5600000,6,846,0,3.5,9200000,0.6086956521739131
0,0,4100000,11000000,14,379,1,2.682926829268293,21800000,0.5045871559633027
1,0,300000,700000,10,745,0,2.3333333333333335,1000000,0.7
0,0,9600000,34500000,20,523,1,3.59375,58300000,0.5917667238421955
0,1,8300000,25400000,4,624,0,3.0602409638554215,57100000,0.4448336252189142
0,0,4600000,16700000,16,407,1,3.630434782608696,31600000,0.5284810126582279
1,1,5600000,11600000,12,756,0,2.0714285714285716,31300000,0.3706070287539936
0,1,4100000,8300000,16,351,1,2.024390243902439,19400000,0.42783505154639173
1,0,3700000,13400000,18,373,1,3.6216216216216215,18600000,0.7204301075268817
1,1,800000,2400000,2,461,0,3.0,5200000,0.46153846153846156
0,0,8100000,28100000,12,672,0,3.4691358024691357,41500000,0.6771084337349398
0,1,2700000,9500000,10,434,1,3.5185185185185186,14100000,0.6737588652482269
1,1,7000000,21400000,12,541,1,3.057142857142857,34400000,0.622093023255814
1,1,8100000,29300000,2,413,0,3.617283950617284,55100000,0.5317604355716878
0,0,3200000,7600000,4,592,0,2.375,17200000,0.4418604651162791
1,1,400000,1400000,10,665,0,3.5,2300000,0.6086956521739131
0,0,7800000,23900000,4,313,0,3.0641025641025643,51800000,0.4613899613899614
1,0,5800000,19600000,14,673,0,3.3793103448275863,44800000,0.4375
1,1,2600000,6000000,8,382,1,2.3076923076923075,13700000,0.43795620437956206
1,0,5400000,21100000,12,661,0,3.9074074074074074,51700000,0.4081237911025145
0,1,600000,1700000,4,576,0,2.8333333333333335,3100000,0.5483870967741935
0,0,600000,1200000,14,443,1,2.0,4700000,0.2553191489361702
0,1,9500000,21700000,16,307,1,2.2842105263157895,68400000,0.3172514619883041
0,1,1900000,4800000,12,656,0,2.526315789473684,10200000,0.47058823529411764
0,1,9800000,21200000,4,885,0,2.163265306122449,82500000,0.25696969696969696
0,0,7800000,16600000,20,896,0,2.128205128205128,59200000,0.28040540540540543
1,0,4900000,14100000,2,802,0,2.877551020408163,29600000,0.47635135135135137
0,1,8300000,22700000,2,650,0,2.7349397590361444,43400000,0.5230414746543779
1,1,3900000,8900000,10,665,0,2.282051282051282,27800000,0.32014388489208634
0,0,9000000,35700000,12,339,1,3.966666666666667,52100000,0.6852207293666027
1,0,9600000,32400000,20,447,1,3.375,58300000,0.5557461406518011
1,1,1000000,2400000,18,613,0,2.4,6100000,0.39344262295081966
0,0,2800000,7200000,16,424,1,2.5714285714285716,15200000,0.47368421052631576
1,0,8300000,20800000,6,667,0,2.5060240963855422,55600000,0.37410071942446044
1,1,6900000,18300000,18,715,0,2.652173913043478,31300000,0.5846645367412141
1,1,3800000,9100000,18,654,0,2.3947368421052633,26200000,0.3473282442748092
1,0,8000000,17800000,20,549,1,2.225,50300000,0.3538767395626243
0,1,9800000,29700000,4,373,0,3.0306122448979593,64400000,0.4611801242236025
0,1,2900000,7200000,16,332,1,2.4827586206896552,20500000,0.35121951219512193
0,0,7900000,31500000,20,534,1,3.9873417721518987,48900000,0.6441717791411042
1,0,4600000,17900000,8,396,1,3.891304347826087,29600000,0.6047297297297297
0,0,1000000,3700000,18,892,0,3.7,6500000,0.5692307692307692
0,0,9000000,21300000,14,602,0,2.3666666666666667,57500000,0.37043478260869567
0,1,9400000,36100000,10,615,0,3.8404255319148937,61500000,0.5869918699186992
0,1,7400000,23300000,20,482,1,3.1486486486486487,55200000,0.4221014492753623
0,0,6600000,20100000,16,397,1,3.0454545454545454,51800000,0.38803088803088803
1,0,1300000,3400000,10,464,1,2.6153846153846154,6300000,0.5396825396825397
0,1,1100000,3400000,14,832,0,3.090909090909091,9400000,0.3617021276595745
0,0,9200000,34800000,12,802,0,3.782608695652174,65300000,0.5329249617151608
0,0,7000000,23900000,18,628,0,3.414285714285714,52400000,0.45610687022900764
0,0,5100000,18800000,10,694,0,3.6862745098039214,29300000,0.6416382252559727
1,1,3200000,9300000,20,741,0,2.90625,16500000,0.5636363636363636
1,1,3700000,10900000,14,748,0,2.945945945945946,23800000,0.4579831932773109
0,0,3600000,12800000,4,320,0,3.5555555555555554,20900000,0.6124401913875598
0,0,5600000,11700000,10,774,0,2.0892857142857144,34900000,0.335243553008596
1,1,9500000,32000000,2,500,0,3.3684210526315788,48100000,0.6652806652806653
1,0,1500000,4000000,18,706,0,2.6666666666666665,8800000,0.45454545454545453
1,0,7400000,18300000,10,601,0,2.472972972972973,63900000,0.2863849765258216
0,0,6000000,17400000,16,806,0,2.9,27600000,0.6304347826086957
0,1,3000000,9600000,6,644,0,3.2,18100000,0.5303867403314917
0,1,6000000,12900000,14,723,0,2.15,20000000,0.645
0,1,600000,1500000,12,509,1,2.5,4400000,0.3409090909090909
0,0,1800000,6600000,4,898,0,3.6666666666666665,8500000,0.7764705882352941
0,1,5500000,12000000,2,567,0,2.1818181818181817,30400000,0.39473684210526316
0,0,1000000,2100000,6,715,0,2.1,6500000,0.3230769230769231
1,1,1700000,3500000,10,854,0,2.0588235294117645,12500000,0.28
0,1,3400000,12300000,8,523,1,3.6176470588235294,21700000,0.5668202764976958
0,1,9600000,35900000,8,534,1,3.7395833333333335,79500000,0.45157232704402517
1,1,2600000,7600000,18,470,1,2.923076923076923,9800000,0.7755102040816326
0,0,1600000,3500000,18,619,0,2.1875,11100000,0.3153153153153153
0,1,4300000,12800000,20,572,0,2.9767441860465116,27900000,0.45878136200716846
0,0,1400000,3500000,16,365,1,2.5,9300000,0.3763440860215054
1,0,8000000,18000000,16,791,0,2.25,58200000,0.30927835051546393
1,1,5000000,18100000,12,424,1,3.62,27800000,0.6510791366906474
0,0,4500000,10200000,12,726,0,2.2666666666666666,33200000,0.3072289156626506
0,0,3400000,9900000,2,736,0,2.911764705882353,23800000,0.41596638655462187
0,1,5700000,12800000,14,488,1,2.245614035087719,33300000,0.3843843843843844
1,1,2600000,7600000,10,400,1,2.923076923076923,22900000,0.3318777292576419
0,1,4500000,12200000,20,311,1,2.7111111111111112,31300000,0.38977635782747605
1,1,5100000,16800000,2,504,0,3.2941176470588234,30600000,0.5490196078431373
1,1,5100000,18600000,20,312,1,3.6470588235294117,37600000,0.4946808510638298
0,1,1700000,6500000,14,587,0,3.823529411764706,10000000,0.65
1,0,5200000,10500000,20,317,1,2.019230769230769,35600000,0.2949438202247191
1,0,8400000,29000000,2,463,0,3.4523809523809526,40600000,0.7142857142857143
1,1,9000000,34000000,16,842,0,3.7777777777777777,51900000,0.6551059730250481
0,1,3400000,11800000,20,616,0,3.4705882352941178,21100000,0.5592417061611374
1,0,5400000,19400000,8,800,0,3.5925925925925926,29400000,0.6598639455782312
0,1,700000,2100000,12,813,0,3.0,4200000,0.5
0,0,7600000,24800000,12,564,0,3.263157894736842,51600000,0.4806201550387597
1,0,5000000,14700000,12,837,0,2.94,25900000,0.5675675675675675
1,1,2500000,9400000,16,735,0,3.76,13400000,0.7014925373134329
1,1,2000000,5200000,16,724,0,2.6,16400000,0.3170731707317073
1,0,9000000,23900000,12,658,0,2.6555555555555554,48500000,0.4927835051546392
0,0,8300000,31800000,16,858,0,3.8313253012048194,70500000,0.451063829787234
1,1,3100000,8500000,8,614,0,2.7419354838709675,20600000,0.41262135922330095
0,1,8500000,25600000,16,714,0,3.011764705882353,49100000,0.5213849287169042
0,1,1200000,4600000,20,605,0,3.8333333333333335,10300000,0.44660194174757284
0,1,2800000,5500000,8,875,0,1.9642857142857142,20200000,0.2722772277227723
0,1,2800000,10900000,6,359,1,3.892857142857143,18900000,0.5767195767195767
0,1,6500000,24100000,6,441,1,3.707692307692308,44200000,0.5452488687782805
0,0,8700000,25200000,18,790,0,2.896551724137931,60900000,0.41379310344827586
1,1,5400000,13600000,4,821,0,2.5185185185185186,45800000,0.29694323144104806
1,0,8600000,33300000,16,375,1,3.872093023255814,67500000,0.49333333333333335
0,0,4700000,9600000,10,545,1,2.0425531914893615,29700000,0.32323232323232326
1,1,1100000,3900000,4,891,0,3.5454545454545454,5600000,0.6964285714285714
0,0,6400000,14000000,8,486,1,2.1875,45400000,0.30837004405286345
0,0,4300000,9900000,4,696,0,2.302325581395349,33600000,0.29464285714285715
1,1,2900000,11100000,4,683,0,3.8275862068965516,18300000,0.6065573770491803
1,0,9600000,27100000,8,594,0,2.8229166666666665,70200000,0.38603988603988604
1,1,900000,2500000,20,529,1,2.7777777777777777,5100000,0.49019607843137253
1,0,8100000,26300000,4,429,0,3.246913580246914,41200000,0.6383495145631068
1,1,8800000,25000000,4,400,1,2.840909090909091,48300000,0.5175983436853002
0,0,8800000,17500000,4,848,0,1.9886363636363635,70300000,0.24893314366998578
1,0,6400000,21500000,6,489,1,3.359375,32700000,0.6574923547400612
0,0,2900000,6600000,10,326,1,2.2758620689655173,21600000,0.3055555555555556
0,0,1600000,6100000,8,663,0,3.8125,12300000,0.4959349593495935
1,0,1600000,5100000,18,729,0,3.1875,11600000,0.4396551724137931
0,1,3100000,10700000,4,398,0,3.4516129032258065,15500000,0.6903225806451613
1,1,5600000,16700000,14,856,0,2.982142857142857,30500000,0.5475409836065573
0,1,8100000,19900000,20,347,1,2.45679012345679,72500000,0.27448275862068966
1,0,9100000,19300000,12,696,0,2.120879120879121,77300000,0.24967658473479948
0,1,5500000,17100000,8,353,1,3.109090909090909,22900000,0.7467248908296943
0,1,9700000,34300000,20,756,0,3.536082474226804,75100000,0.4567243675099867
0,0,2300000,5400000,16,490,1,2.347826086956522,17500000,0.30857142857142855
1,1,5600000,18000000,10,531,1,3.2142857142857144,43700000,0.41189931350114417
1,1,4500000,16600000,4,679,0,3.688888888888889,30100000,0.5514950166112956
0,1,500000,1800000,8,877,0,3.6,2000000,0.9
0,0,4200000,11000000,20,817,0,2.619047619047619,26900000,0.40892193308550184
1,0,9100000,23300000,18,792,0,2.5604395604395602,57900000,0.40241796200345425
0,1,3200000,12800000,18,664,0,4.0,19400000,0.6597938144329897
0,1,6200000,21300000,16,882,0,3.435483870967742,32300000,0.6594427244582043
1,1,2500000,7700000,10,768,0,3.08,15500000,0.4967741935483871
0,0,9100000,27100000,12,787,0,2.978021978021978,71500000,0.37902097902097903
0,1,500000,900000,12,538,1,1.8,2500000,0.36
1,0,6900000,18000000,8,347,1,2.608695652173913,52700000,0.3415559772296015
0,1,1800000,5200000,16,317,1,2.888888888888889,11700000,0.4444444444444444
0,1,4000000,14500000,2,713,0,3.625,28000000,0.5178571428571429
1,0,3900000,12300000,10,683,0,3.1538461538461537,15800000,0.7784810126582279
1,1,8000000,28100000,18,765,0,3.5125,60400000,0.4652317880794702
0,0,900000,3200000,10,803,0,3.5555555555555554,6400000,0.5
0,1,8200000,29700000,6,405,1,3.6219512195121952,34300000,0.8658892128279884
0,0,2300000,4900000,4,529,1,2.130434782608696,21300000,0.2300469483568075
0,1,6900000,19400000,6,801,0,2.8115942028985508,42000000,0.46190476190476193
1,0,8800000,30700000,12,707,0,3.4886363636363638,55900000,0.5491949910554562
0,0,2600000,7200000,8,349,1,2.769230769230769,19700000,0.36548223350253806
0,0,3700000,8700000,20,885,0,2.3513513513513513,23200000,0.375
0,1,6200000,23800000,4,489,0,3.838709677419355,35000000,0.68
0,1,1000000,2600000,6,341,1,2.6,9300000,0.27956989247311825
1,0,6000000,20000000,12,637,0,3.3333333333333335,43700000,0.4576659038901602
1,1,9100000,31400000,4,304,0,3.4505494505494507,70600000,0.4447592067988669
0,0,1700000,6700000,16,537,1,3.9411764705882355,11800000,0.5677966101694916
1,1,1700000,4600000,12,503,1,2.7058823529411766,9100000,0.5054945054945055
0,0,7100000,14300000,12,720,0,2.0140845070422535,40800000,0.35049019607843135
0,0,9400000,36800000,10,509,1,3.9148936170212765,56800000,0.647887323943662
1,0,6200000,16400000,6,360,1,2.6451612903225805,36800000,0.44565217391304346
0,0,8300000,31800000,16,818,0,3.8313253012048194,71500000,0.44475524475524475
0,1,8900000,21200000,8,716,0,2.3820224719101124,46300000,0.45788336933045354
0,1,6500000,14800000,12,360,1,2.276923076923077,27900000,0.5304659498207885
0,1,8100000,26700000,10,895,0,3.2962962962962963,41900000,0.6372315035799523
1,0,4900000,13500000,8,328,1,2.7551020408163267,40300000,0.3349875930521092
0,0,9100000,26600000,2,812,0,2.923076923076923,78700000,0.33799237611181704
0,1,9000000,33100000,16,456,1,3.6777777777777776,63900000,0.5179968701095462
0,1,1300000,3900000,16,566,0,3.0,5900000,0.6610169491525424
1,0,6700000,25000000,20,598,0,3.7313432835820897,38800000,0.6443298969072165
1,0,3200000,9300000,6,656,0,2.90625,27100000,0.34317343173431736
1,0,7500000,28700000,2,895,0,3.8266666666666667,34800000,0.8247126436781609
0,0,4900000,12800000,14,653,0,2.6122448979591835,28500000,0.44912280701754387
1,1,700000,1800000,16,641,0,2.5714285714285716,5000000,0.36
0,0,6400000,16500000,8,544,1,2.578125,39000000,0.4230769230769231
1,1,3900000,14100000,20,811,0,3.6153846153846154,25100000,0.5617529880478087
0,0,9700000,26900000,10,460,1,2.7731958762886597,56000000,0.48035714285714287
0,1,3600000,12500000,12,795,0,3.4722222222222223,29200000,0.4280821917808219
